feature,value,shap_value
카드관련대출,0,-0.07527972
카드관련대출,0,-0.07153392
카드관련대출,0,-0.10764554
카드관련대출,0,-0.10494359
카드관련대출,0,-0.10058465
카드관련대출,0,-0.06989624
카드관련대출,0,-0.10381592
카드관련대출,433,0.3012013
카드관련대출,0,-0.07857714
카드관련대출,500,0.22502364
카드관련대출,0,-0.07019212
카드관련대출,0,-0.082936704
카드관련대출,0,-0.07912264
카드관련대출,0,-0.08019228
카드관련대출,0,-0.08206349
카드관련대출,0,-0.07107594
카드관련대출,0,-0.08217085
카드관련대출,0,-0.099187545
카드관련대출,10,-0.09617911
카드관련대출,0,-0.091030985
카드관련대출,0,-0.09958292
카드관련대출,0,-0.09547382
카드관련대출,0,-0.060090646
카드관련대출,0,-0.086435735
카드관련대출,380,0.27981976
카드관련대출,0,-0.042834032
카드관련대출,0,-0.07690128
카드관련대출,0,-0.09244937
카드관련대출,0,-0.07252136
카드관련대출,0,-0.08851988
카드관련대출,0,-0.05406513
카드관련대출,0,-0.11169721
카드관련대출,0,-0.08637508
카드관련대출,0,-0.09732963
카드관련대출,0,-0.07996042
카드관련대출,0,-0.08745437
카드관련대출,0,-0.12106183
카드관련대출,0,-0.07878622
카드관련대출,0,-0.11181176
카드관련대출,1000,0.46037048
카드관련대출,0,-0.07714573
카드관련대출,0,-0.1020648
카드관련대출,0,-0.106933214
카드관련대출,60,0.17332107
카드관련대출,0,-0.06915568
카드관련대출,0,-0.09097827
카드관련대출,0,-0.08145828
카드관련대출,0,-0.08675675
카드관련대출,0,-0.08194212
카드관련대출,0,-0.112522066
카드관련대출,0,-0.06929963
카드관련대출,0,-0.05522473
카드관련대출,0,-0.06273535
카드관련대출,0,-0.11408674
카드관련대출,0,-0.0838413
카드관련대출,0,-0.062154908
카드관련대출,0,-0.07322746
카드관련대출,0,-0.07077528
카드관련대출,0,-0.091675416
카드관련대출,0,-0.11892061
카드관련대출,0,-0.082374826
카드관련대출,0,-0.066200905
카드관련대출,0,-0.078500174
카드관련대출,0,-0.06813073
카드관련대출,0,-0.11257816
카드관련대출,0,-0.12096336
카드관련대출,0,-0.08631961
카드관련대출,0,-0.10109768
카드관련대출,0,-0.0734306
카드관련대출,0,-0.12457871
카드관련대출,0,-0.112315625
카드관련대출,0,-0.105305225
카드관련대출,0,-0.091915
카드관련대출,0,-0.09444508
카드관련대출,0,-0.04950693
카드관련대출,0,-0.0813358
카드관련대출,0,-0.092324905
카드관련대출,0,-0.09221947
카드관련대출,0,-0.088405274
카드관련대출,0,-0.07283518
카드관련대출,0,-0.09909275
카드관련대출,2300,0.560743
카드관련대출,0,-0.08223393
카드관련대출,0,-0.08711458
카드관련대출,0,-0.1071842
카드관련대출,900,0.34458172
카드관련대출,0,-0.06992697
카드관련대출,0,-0.082841255
카드관련대출,0,-0.11170569
카드관련대출,0,-0.09612227
카드관련대출,0,-0.094113596
카드관련대출,0,-0.053760987
카드관련대출,0,-0.095461376
카드관련대출,0,-0.088836305
카드관련대출,0,-0.08733772
카드관련대출,0,-0.0757981
카드관련대출,0,-0.08505036
카드관련대출,0,-0.09491331
카드관련대출,0,-0.101349205
카드관련대출,0,-0.107107975
카드관련대출,0,-0.06320295
카드관련대출,0,-0.09096235
카드관련대출,0,-0.09135429
카드관련대출,0,-0.059389047
카드관련대출,0,-0.06620242
카드관련대출,0,-0.07283206
카드관련대출,0,-0.09329866
카드관련대출,0,-0.0902896
카드관련대출,0,-0.11631854
카드관련대출,0,-0.041664086
카드관련대출,0,-0.116446435
카드관련대출,0,-0.05888374
카드관련대출,800,0.23886384
카드관련대출,0,-0.0858466
카드관련대출,0,-0.097225375
카드관련대출,0,-0.0768857
카드관련대출,0,-0.06522582
카드관련대출,0,-0.08858277
카드관련대출,300,0.04670763
카드관련대출,0,-0.10039647
카드관련대출,0,-0.12433883
카드관련대출,0,-0.09874445
카드관련대출,0,-0.09284396
카드관련대출,0,-0.11946949
카드관련대출,0,-0.08752169
카드관련대출,0,-0.10537969
카드관련대출,0,-0.07880641
카드관련대출,0,-0.09436564
카드관련대출,0,-0.05728884
카드관련대출,0,-0.102232635
카드관련대출,0,-0.044019755
카드관련대출,0,-0.080272
카드관련대출,0,-0.07993077
카드관련대출,0,-0.09479404
카드관련대출,0,-0.075964555
카드관련대출,0,-0.10213746
카드관련대출,0,-0.09293451
카드관련대출,0,-0.074111246
카드관련대출,0,-0.058173
카드관련대출,0,-0.12163989
카드관련대출,0,-0.11639032
카드관련대출,0,-0.07563831
카드관련대출,0,-0.10454623
카드관련대출,0,-0.09524536
카드관련대출,0,-0.093426235
카드관련대출,0,-0.10550954
카드관련대출,0,-0.10019613
카드관련대출,0,-0.079771854
카드관련대출,0,-0.097757205
카드관련대출,0,-0.0607542
카드관련대출,0,-0.070574656
카드관련대출,0,-0.07896008
카드관련대출,0,-0.112726845
카드관련대출,0,-0.0517132
카드관련대출,300,0.22466066
카드관련대출,1000,0.3741072
카드관련대출,0,-0.068268694
카드관련대출,0,-0.08242237
카드관련대출,0,-0.06969665
카드관련대출,0,-0.108731575
카드관련대출,0,-0.10618919
카드관련대출,0,-0.042497683
카드관련대출,0,-0.082253344
카드관련대출,0,-0.12469688
카드관련대출,0,-0.08398092
카드관련대출,0,-0.05389942
카드관련대출,0,-0.08901905
카드관련대출,0,-0.12849858
카드관련대출,0,-0.098973066
카드관련대출,0,-0.07457462
카드관련대출,0,-0.06676725
카드관련대출,4500,0.525511
카드관련대출,0,-0.061954275
카드관련대출,0,-0.08535012
카드관련대출,2000,0.14451481
카드관련대출,0,-0.088249676
카드관련대출,400,0.31702298
카드관련대출,0,-0.06525462
카드관련대출,0,-0.09170024
카드관련대출,0,-0.07241746
카드관련대출,0,-0.06226002
카드관련대출,246,0.31578812
카드관련대출,0,-0.058649898
카드관련대출,0,-0.06490214
카드관련대출,0,-0.08839263
카드관련대출,0,-0.09311269
카드관련대출,0,-0.07996374
카드관련대출,0,-0.10344781
카드관련대출,0,-0.08506603
카드관련대출,0,-0.08953915
카드관련대출,0,-0.094559096
카드관련대출,0,-0.10797123
카드관련대출,0,-0.0864478
카드관련대출,0,-0.10353892
카드관련대출,0,-0.076469816
카드관련대출,0,-0.07693488
카드관련대출,0,-0.10564007
카드관련대출,0,-0.06311726
카드관련대출,0,-0.118629776
카드관련대출,0,-0.08241411
카드관련대출,0,-0.09964381
카드관련대출,0,-0.09428173
카드관련대출,0,-0.08049442
카드관련대출,0,-0.10417409
카드관련대출,0,-0.10892251
카드관련대출,0,-0.054172195
카드관련대출,0,-0.083852656
카드관련대출,0,-0.0720917
카드관련대출,0,-0.07397469
카드관련대출,0,-0.09618454
카드관련대출,0,-0.06987944
카드관련대출,0,-0.10640432
카드관련대출,0,-0.08662429
카드관련대출,0,-0.0852192
카드관련대출,0,-0.07175357
카드관련대출,0,-0.07358947
카드관련대출,0,-0.08964032
카드관련대출,0,-0.11072872
카드관련대출,0,-0.091740504
카드관련대출,0,-0.12268156
카드관련대출,0,-0.09223928
카드관련대출,0,-0.11511643
카드관련대출,0,-0.07108334
카드관련대출,0,-0.1092207
카드관련대출,0,-0.12182384
카드관련대출,0,-0.109718174
카드관련대출,0,-0.11114402
카드관련대출,3100,1.6365324
카드관련대출,0,-0.047437664
카드관련대출,0,-0.07724126
카드관련대출,0,-0.09964272
카드관련대출,0,-0.07373157
카드관련대출,0,-0.08581815
카드관련대출,0,-0.06764855
카드관련대출,200,0.1712352
카드관련대출,0,-0.11177434
카드관련대출,0,-0.07492089
카드관련대출,0,-0.09986435
카드관련대출,0,-0.07891984
카드관련대출,0,-0.10098206
카드관련대출,0,-0.07681472
카드관련대출,0,-0.09177209
카드관련대출,0,-0.067778
카드관련대출,8000,1.2020603
카드관련대출,0,-0.10823896
카드관련대출,0,-0.10421463
카드관련대출,0,-0.10672489
카드관련대출,0,-0.096427165
카드관련대출,0,-0.038425274
카드관련대출,0,-0.11794954
카드관련대출,0,-0.10213287
카드관련대출,0,-0.0872831
카드관련대출,0,-0.08764191
카드관련대출,0,-0.10091267
카드관련대출,0,-0.11254252
카드관련대출,0,-0.0837423
카드관련대출,0,-0.098689556
카드관련대출,0,-0.11065837
카드관련대출,0,-0.12813662
카드관련대출,0,-0.1194695
카드관련대출,0,-0.08037376
카드관련대출,0,-0.07628042
카드관련대출,0,-0.059375077
카드관련대출,0,-0.051565673
카드관련대출,0,-0.11055099
카드관련대출,0,-0.09439567
카드관련대출,0,-0.0672169
카드관련대출,0,-0.09249351
카드관련대출,0,-0.06011662
카드관련대출,0,-0.08288897
카드관련대출,0,-0.093247175
카드관련대출,0,-0.115525946
카드관련대출,0,-0.1058262
카드관련대출,0,-0.10771577
카드관련대출,0,-0.09898445
카드관련대출,0,-0.08465131
카드관련대출,0,-0.08045209
카드관련대출,0,-0.0885634
카드관련대출,0,-0.08475379
카드관련대출,0,-0.110545196
카드관련대출,0,-0.081875965
카드관련대출,0,-0.09956814
카드관련대출,0,-0.08751441
카드관련대출,0,-0.08749881
카드관련대출,0,-0.10082369
카드관련대출,0,-0.08016809
카드관련대출,0,-0.07925338
카드관련대출,0,-0.06497645
카드관련대출,0,-0.11670748
카드관련대출,0,-0.123826824
카드관련대출,0,-0.054938205
카드관련대출,0,-0.05271065
카드관련대출,0,-0.07638772
카드관련대출,0,-0.06526266
카드관련대출,0,-0.074092224
카드관련대출,0,-0.1347374
카드관련대출,0,-0.07586724
카드관련대출,0,-0.08684412
카드관련대출,0,-0.07615245
카드관련대출,0,-0.10615485
카드관련대출,0,-0.09295739
카드관련대출,0,-0.060560115
카드관련대출,0,-0.09352891
카드관련대출,0,-0.06498936
카드관련대출,0,-0.12772654
카드관련대출,300,0.2169729
카드관련대출,0,-0.07067304
카드관련대출,0,-0.08017157
카드관련대출,0,-0.04572611
카드관련대출,0,-0.075665586
카드관련대출,0,-0.09419957
카드관련대출,0,-0.0857716
카드관련대출,0,-0.08514582
카드관련대출,0,-0.11166954
카드관련대출,0,-0.11460279
카드관련대출,0,-0.11425167
카드관련대출,0,-0.09021481
카드관련대출,0,-0.075373635
카드관련대출,0,-0.06954154
카드관련대출,0,-0.11812154
카드관련대출,0,-0.08913995
카드관련대출,0,-0.047327578
카드관련대출,1000,0.37397847
카드관련대출,0,-0.07478539
카드관련대출,0,-0.066987656
카드관련대출,0,-0.08048577
카드관련대출,700,0.14639169
카드관련대출,130,0.22657807
카드관련대출,0,-0.12988077
카드관련대출,0,-0.07961485
카드관련대출,0,-0.105965294
카드관련대출,0,-0.083473325
카드관련대출,0,-0.07446688
카드관련대출,0,-0.092866994
카드관련대출,0,-0.08020511
카드관련대출,0,-0.084045485
카드관련대출,0,-0.023976091
카드관련대출,0,-0.09172155
카드관련대출,0,-0.11323001
카드관련대출,0,-0.045368783
카드관련대출,0,-0.06494483
카드관련대출,0,-0.10855698
카드관련대출,0,-0.111400306
카드관련대출,0,-0.1352001
카드관련대출,0,-0.104516864
카드관련대출,2000,0.49184835
카드관련대출,0,-0.06197356
카드관련대출,0,-0.07698008
카드관련대출,0,-0.075768925
카드관련대출,0,-0.11958632
카드관련대출,0,-0.08789327
카드관련대출,0,-0.08570371
카드관련대출,0,-0.06632651
카드관련대출,0,-0.06296565
카드관련대출,0,-0.09527107
카드관련대출,0,-0.111821696
카드관련대출,0,-0.10720194
카드관련대출,0,-0.095383026
카드관련대출,0,-0.089369014
카드관련대출,0,-0.110101126
카드관련대출,0,-0.08884072
카드관련대출,0,-0.10363161
카드관련대출,0,-0.072019786
카드관련대출,0,-0.11036651
카드관련대출,0,-0.110105015
카드관련대출,0,-0.07612641
카드관련대출,0,-0.08154126
카드관련대출,0,-0.11556331
카드관련대출,0,-0.080695786
카드관련대출,0,-0.1267159
카드관련대출,0,-0.10652608
카드관련대출,0,-0.11488795
카드관련대출,800,0.16899589
카드관련대출,0,-0.0667946
카드관련대출,0,-0.090117075
카드관련대출,0,-0.07679668
카드관련대출,0,-0.06778026
카드관련대출,0,-0.055973224
카드관련대출,0,-0.07054797
카드관련대출,0,-0.063339174
카드관련대출,0,-0.067333005
카드관련대출,1000,0.24169628
카드관련대출,0,-0.09305371
카드관련대출,0,-0.10811731
카드관련대출,0,-0.10851162
카드관련대출,0,-0.09692186
카드관련대출,0,-0.07272216
카드관련대출,0,-0.08047751
카드관련대출,0,-0.06437899
카드관련대출,0,-0.121908754
카드관련대출,0,-0.09181112
카드관련대출,272,0.08571124
카드관련대출,0,-0.07742487
카드관련대출,0,-0.10274922
카드관련대출,0,-0.068584196
카드관련대출,0,-0.090596154
카드관련대출,0,-0.12247843
카드관련대출,0,-0.09257625
카드관련대출,0,-0.09713579
카드관련대출,0,-0.10353299
카드관련대출,0,-0.102765314
카드관련대출,0,-0.079276115
카드관련대출,0,-0.08451577
카드관련대출,0,-0.10982584
카드관련대출,0,-0.08421469
카드관련대출,0,-0.09718303
카드관련대출,0,-0.08217181
카드관련대출,0,-0.10806638
카드관련대출,0,-0.090958774
카드관련대출,0,-0.1135276
카드관련대출,0,-0.12500873
카드관련대출,0,-0.08186756
카드관련대출,0,-0.09674974
카드관련대출,300,0.100752436
카드관련대출,0,-0.09656226
카드관련대출,0,-0.07252747
카드관련대출,0,-0.089398205
카드관련대출,0,-0.08473376
카드관련대출,0,-0.09296077
카드관련대출,0,-0.091005675
카드관련대출,0,-0.070422776
카드관련대출,0,-0.099228285
카드관련대출,0,-0.08487792
카드관련대출,0,-0.11195587
카드관련대출,0,-0.09513021
카드관련대출,0,-0.12461851
카드관련대출,0,-0.072468266
카드관련대출,0,-0.10428534
카드관련대출,0,-0.10823534
카드관련대출,0,-0.09349709
카드관련대출,0,-0.078984074
카드관련대출,0,-0.07247791
카드관련대출,0,-0.09453322
카드관련대출,0,-0.11330231
카드관련대출,0,-0.12200505
카드관련대출,0,-0.09943321
카드관련대출,0,-0.1051122
카드관련대출,0,-0.07851199
카드관련대출,0,-0.08454382
카드관련대출,0,-0.10284881
카드관련대출,0,-0.12820251
카드관련대출,0,-0.09102882
카드관련대출,0,-0.11078569
카드관련대출,0,-0.05890598
카드관련대출,0,-0.102109514
카드관련대출,0,-0.07181283
카드관련대출,0,-0.06677364
카드관련대출,0,-0.09680131
카드관련대출,0,-0.0775634
카드관련대출,0,-0.07822032
카드관련대출,0,-0.060242727
카드관련대출,0,-0.08037002
카드관련대출,0,-0.08450525
카드관련대출,0,-0.10765204
카드관련대출,0,-0.0892069
카드관련대출,0,-0.036720634
카드관련대출,0,-0.076116
카드관련대출,0,-0.06305261
카드관련대출,0,-0.11266316
카드관련대출,0,-0.07600132
카드관련대출,0,-0.09509545
카드관련대출,0,-0.089649156
카드관련대출,1200,0.44133428
카드관련대출,0,-0.106855616
카드관련대출,1250,0.30359587
카드관련대출,0,-0.047923747
카드관련대출,0,-0.04792715
카드관련대출,0,-0.08138832
카드관련대출,30,0.6593376
카드관련대출,280,0.08201223
카드관련대출,0,-0.113859095
카드관련대출,0,-0.08869295
카드관련대출,0,-0.058516353
카드관련대출,0,-0.07821605
카드관련대출,0,-0.08668054
카드관련대출,0,-0.08215892
카드관련대출,0,-0.053614974
카드관련대출,0,-0.06494321
카드관련대출,0,-0.09766726
카드관련대출,0,-0.08473074
카드관련대출,0,-0.106233664
카드관련대출,0,-0.13237463
카드관련대출,0,-0.09516845
카드관련대출,440,0.12017718
카드관련대출,450,0.07838601
카드관련대출,1400,0.29486188
카드관련대출,0,-0.09286711
카드관련대출,0,-0.08117376
카드관련대출,0,-0.10884579
카드관련대출,0,-0.10393536
카드관련대출,0,-0.07632803
카드관련대출,0,-0.06049497
카드관련대출,0,-0.09798744
카드관련대출,0,-0.07419369
카드관련대출,0,-0.060529485
카드관련대출,0,-0.09996068
카드관련대출,0,-0.10854222
카드관련대출,0,-0.10965424
카드관련대출,0,-0.10674779
카드관련대출,0,-0.086386934
카드관련대출,0,-0.10630377
카드관련대출,0,-0.12799755
카드관련대출,0,-0.114711374
카드관련대출,800,0.1673948
카드관련대출,0,-0.0931828
카드관련대출,0,-0.08690385
카드관련대출,0,-0.099903986
카드관련대출,0,-0.09079573
카드관련대출,0,-0.11253569
카드관련대출,0,-0.1123546
카드관련대출,0,-0.052253645
카드관련대출,0,-0.10780124
카드관련대출,1800,0.7285275
카드관련대출,0,-0.09274043
카드관련대출,0,-0.12559386
카드관련대출,0,-0.0954532
카드관련대출,0,-0.13582207
카드관련대출,15,-0.08326268
카드관련대출,680,0.05935393
카드관련대출,300,0.24471508
카드관련대출,0,-0.07125842
카드관련대출,0,-0.069240056
카드관련대출,0,-0.13172263
카드관련대출,0,-0.07823578
카드관련대출,0,-0.07706118
카드관련대출,0,-0.11741252
카드관련대출,0,-0.061062846
카드관련대출,1000,0.51190597
카드관련대출,0,-0.10722298
카드관련대출,0,-0.07526062
카드관련대출,0,-0.10573141
카드관련대출,0,-0.09557606
카드관련대출,0,-0.11299946
카드관련대출,0,-0.095118985
카드관련대출,0,-0.09192939
카드관련대출,0,-0.098788545
카드관련대출,0,-0.082796395
카드관련대출,0,-0.11836285
카드관련대출,0,-0.11460736
카드관련대출,0,-0.12283711
카드관련대출,0,-0.08701427
카드관련대출,0,-0.10963098
카드관련대출,0,-0.091810934
카드관련대출,0,-0.087890826
카드관련대출,0,-0.070586324
카드관련대출,0,-0.05660869
카드관련대출,0,-0.08138737
카드관련대출,0,-0.10093662
카드관련대출,0,-0.08615968
카드관련대출,0,-0.11433063
카드관련대출,0,-0.08818012
카드관련대출,0,-0.118244044
카드관련대출,0,-0.049981974
카드관련대출,0,-0.09135186
카드관련대출,0,-0.08727205
카드관련대출,0,-0.098227665
카드관련대출,200,0.010487491
카드관련대출,0,-0.1085537
카드관련대출,0,-0.08312529
카드관련대출,1200,0.33290768
카드관련대출,7000,1.572281
카드관련대출,166,0.12125527
카드관련대출,0,-0.08909774
카드관련대출,0,-0.106623374
카드관련대출,0,-0.060663626
카드관련대출,0,-0.059752706
카드관련대출,0,-0.12225515
카드관련대출,0,-0.09519971
카드관련대출,0,-0.07994721
카드관련대출,0,-0.079679444
카드관련대출,1200,0.5164067
카드관련대출,0,-0.06833884
카드관련대출,500,0.10267415
카드관련대출,0,-0.0840989
카드관련대출,0,-0.09404773
카드관련대출,0,-0.06505591
카드관련대출,0,-0.114851035
카드관련대출,0,-0.10244543
카드관련대출,0,-0.10180885
카드관련대출,0,-0.06718826
카드관련대출,0,-0.09023338
카드관련대출,0,-0.09592394
카드관련대출,0,-0.080235794
카드관련대출,0,-0.09970551
카드관련대출,0,-0.10245719
카드관련대출,0,-0.057978112
카드관련대출,0,-0.084648155
카드관련대출,860,0.29273468
카드관련대출,0,-0.084166355
카드관련대출,0,-0.11357543
카드관련대출,0,-0.102641635
카드관련대출,0,-0.046427894
카드관련대출,0,-0.10853526
카드관련대출,0,-0.08135697
카드관련대출,0,-0.06546704
카드관련대출,0,-0.06896776
카드관련대출,0,-0.110449165
카드관련대출,0,-0.105165616
카드관련대출,0,-0.07293945
카드관련대출,0,-0.07979094
카드관련대출,0,-0.086118795
카드관련대출,0,-0.045228735
카드관련대출,0,-0.10752712
카드관련대출,0,-0.08703214
카드관련대출,0,-0.08287462
카드관련대출,0,-0.0927666
카드관련대출,0,-0.09503794
카드관련대출,0,-0.0885328
카드관련대출,0,-0.09866708
카드관련대출,0,-0.07914798
카드관련대출,0,-0.06229394
카드관련대출,0,-0.08937427
카드관련대출,0,-0.10209081
카드관련대출,0,-0.12105154
카드관련대출,0,-0.102661535
카드관련대출,0,-0.081902154
카드관련대출,0,-0.07031353
카드관련대출,0,-0.05653961
카드관련대출,0,-0.109640144
카드관련대출,0,-0.054267887
카드관련대출,0,-0.1009924
카드관련대출,0,-0.07832522
카드관련대출,0,-0.10718115
카드관련대출,0,-0.11067323
카드관련대출,0,-0.08127979
카드관련대출,0,-0.087524965
카드관련대출,0,-0.048135035
카드관련대출,0,-0.0765576
카드관련대출,0,-0.065890454
카드관련대출,0,-0.08396108
카드관련대출,0,-0.10710023
카드관련대출,0,-0.12241509
카드관련대출,0,-0.096709
카드관련대출,0,-0.062334795
카드관련대출,0,-0.10410895
카드관련대출,0,-0.06930188
카드관련대출,0,-0.10833678
카드관련대출,1900,0.6504852
카드관련대출,0,-0.06970291
카드관련대출,0,-0.10371066
카드관련대출,0,-0.040010992
카드관련대출,0,-0.10835195
카드관련대출,0,-0.11453862
카드관련대출,0,-0.08202343
카드관련대출,0,-0.11293104
카드관련대출,0,-0.08173876
카드관련대출,0,-0.096191816
카드관련대출,0,-0.07648398
카드관련대출,0,-0.09345827
카드관련대출,0,-0.08904894
카드관련대출,0,-0.073462375
카드관련대출,0,-0.07094025
카드관련대출,0,-0.1261659
카드관련대출,0,-0.078374475
카드관련대출,0,-0.060677722
카드관련대출,0,-0.12277911
카드관련대출,1000,0.4527207
카드관련대출,1500,0.4441202
카드관련대출,0,-0.059158277
카드관련대출,0,-0.073330574
카드관련대출,0,-0.112052135
카드관련대출,0,-0.0737287
카드관련대출,0,-0.105690785
카드관련대출,0,-0.13152906
카드관련대출,0,-0.080148414
카드관련대출,0,-0.065769225
카드관련대출,500,0.19233699
카드관련대출,0,-0.080336146
카드관련대출,0,-0.11750341
카드관련대출,77,0.32993618
카드관련대출,0,-0.051612854
카드관련대출,0,-0.10208133
카드관련대출,0,-0.07872578
카드관련대출,0,-0.10098936
카드관련대출,0,-0.07735853
카드관련대출,0,-0.10510116
카드관련대출,0,-0.10239243
카드관련대출,0,-0.09709049
카드관련대출,0,-0.06404196
카드관련대출,0,-0.09221663
카드관련대출,0,-0.0655735
카드관련대출,0,-0.103846006
카드관련대출,0,-0.06986886
카드관련대출,0,-0.11230192
카드관련대출,0,-0.06727355
카드관련대출,0,-0.06307465
카드관련대출,0,-0.08524764
카드관련대출,0,-0.11863666
카드관련대출,0,-0.08452036
카드관련대출,0,-0.09835196
카드관련대출,0,-0.082243405
카드관련대출,0,-0.08431957
카드관련대출,0,-0.06611888
카드관련대출,0,-0.078336
카드관련대출,0,-0.06925244
카드관련대출,0,-0.100388624
카드관련대출,0,-0.10080282
카드관련대출,0,-0.10945827
카드관련대출,0,-0.104956605
카드관련대출,0,-0.104515366
카드관련대출,0,-0.0931048
카드관련대출,0,-0.082166955
카드관련대출,40,0.259652
카드관련대출,0,-0.075902626
카드관련대출,0,-0.06644934
카드관련대출,0,-0.08838734
카드관련대출,0,-0.12770174
카드관련대출,0,-0.08502097
카드관련대출,0,-0.07471705
카드관련대출,0,-0.10730948
카드관련대출,0,-0.07620777
카드관련대출,0,-0.09500479
카드관련대출,0,-0.07760567
카드관련대출,0,-0.10105977
카드관련대출,0,-0.0998753
카드관련대출,0,-0.12551089
카드관련대출,0,-0.095293455
카드관련대출,0,-0.12515938
카드관련대출,2500,0.9526507
카드관련대출,0,-0.09734011
카드관련대출,0,-0.071215175
카드관련대출,0,-0.07263196
카드관련대출,0,-0.058697976
카드관련대출,0,-0.09470016
카드관련대출,0,-0.08928932
카드관련대출,0,-0.05222597
카드관련대출,0,-0.093027405
카드관련대출,0,-0.094898514
카드관련대출,0,-0.059667815
카드관련대출,0,-0.09435828
카드관련대출,600,0.10268326
카드관련대출,0,-0.10710464
카드관련대출,0,-0.08545195
카드관련대출,0,-0.04840776
카드관련대출,0,-0.09619536
카드관련대출,0,-0.09573687
카드관련대출,0,-0.09658822
카드관련대출,0,-0.11234856
카드관련대출,0,-0.115011185
카드관련대출,0,-0.089687146
카드관련대출,0,-0.040247202
카드관련대출,0,-0.106547184
카드관련대출,0,-0.070827514
카드관련대출,0,-0.059577204
카드관련대출,0,-0.10864842
카드관련대출,0,-0.12548336
카드관련대출,0,-0.05798824
카드관련대출,0,-0.05182659
카드관련대출,233,0.13512151
카드관련대출,0,-0.058597308
카드관련대출,0,-0.0662532
카드관련대출,0,-0.11106538
카드관련대출,0,-0.065564364
카드관련대출,0,-0.10256779
카드관련대출,0,-0.09943426
카드관련대출,0,-0.08952582
카드관련대출,0,-0.10727036
카드관련대출,0,-0.071388364
카드관련대출,0,-0.10755708
카드관련대출,0,-0.099383965
카드관련대출,0,-0.10801225
카드관련대출,0,-0.06544319
카드관련대출,0,-0.10118855
카드관련대출,0,-0.080733374
카드관련대출,0,-0.10706533
카드관련대출,0,-0.07675823
카드관련대출,0,-0.07430686
카드관련대출,0,-0.10517762
카드관련대출,0,-0.10523981
카드관련대출,0,-0.11084751
카드관련대출,0,-0.1028935
카드관련대출,0,-0.08240182
카드관련대출,0,-0.080988586
카드관련대출,0,-0.11950623
카드관련대출,0,-0.09699046
카드관련대출,0,-0.10643631
카드관련대출,0,-0.094898865
카드관련대출,0,-0.063984886
카드관련대출,0,-0.07499886
카드관련대출,0,-0.11795849
카드관련대출,0,-0.11217127
카드관련대출,0,-0.07030586
카드관련대출,1000,0.30239177
카드관련대출,0,-0.10769111
카드관련대출,0,-0.123170435
카드관련대출,0,-0.0794628
카드관련대출,0,-0.08657945
카드관련대출,0,-0.0804602
카드관련대출,0,-0.07548222
카드관련대출,0,-0.07650435
카드관련대출,0,-0.061508045
카드관련대출,0,-0.12294594
카드관련대출,0,-0.11174359
카드관련대출,0,-0.11259352
카드관련대출,0,-0.10479832
카드관련대출,0,-0.09239536
카드관련대출,0,-0.08713156
카드관련대출,0,-0.08288714
카드관련대출,0,-0.062858455
카드관련대출,0,-0.09513662
카드관련대출,0,-0.08772304
카드관련대출,0,-0.116074905
카드관련대출,0,-0.08640071
카드관련대출,0,-0.101490386
카드관련대출,0,-0.100034006
카드관련대출,0,-0.11256463
카드관련대출,0,-0.08370304
카드관련대출,0,-0.1287202
카드관련대출,1320,0.14945945
카드관련대출,0,-0.03636447
카드관련대출,0,-0.06893703
카드관련대출,0,-0.0515467
카드관련대출,0,-0.09251854
카드관련대출,0,-0.06337273
카드관련대출,0,-0.075881496
카드관련대출,0,-0.0988963
카드관련대출,1000,0.4254509
카드관련대출,0,-0.10759744
카드관련대출,0,-0.0910077
카드관련대출,0,-0.093231834
카드관련대출,0,-0.09126199
카드관련대출,0,-0.12206694
카드관련대출,0,-0.10198212
카드관련대출,0,-0.08319908
카드관련대출,0,-0.101012625
카드관련대출,0,-0.09481017
카드관련대출,0,-0.079464674
카드관련대출,0,-0.07334952
카드관련대출,0,-0.066359706
카드관련대출,0,-0.0997393
카드관련대출,0,-0.06158337
카드관련대출,0,-0.11562637
카드관련대출,250,0.21048172
카드관련대출,0,-0.103772186
카드관련대출,0,-0.09244523
카드관련대출,0,-0.07984779
카드관련대출,200,0.07367825
카드관련대출,0,-0.10118744
카드관련대출,0,-0.108693235
카드관련대출,0,-0.086113155
카드관련대출,0,-0.070342995
카드관련대출,0,-0.092224196
카드관련대출,0,-0.10128607
카드관련대출,0,-0.07993715
카드관련대출,0,-0.07382552
카드관련대출,0,-0.09860751
카드관련대출,200,0.25968152
카드관련대출,0,-0.12370147
카드관련대출,0,-0.09240059
카드관련대출,0,-0.08053566
카드관련대출,0,-0.07738916
카드관련대출,0,-0.07390869
카드관련대출,1500,0.49232364
카드관련대출,0,-0.09281106
카드관련대출,0,-0.08408917
카드관련대출,0,-0.107055314
카드관련대출,0,-0.09113959
카드관련대출,0,-0.11235626
카드관련대출,0,-0.07515763
카드관련대출,0,-0.11211044
카드관련대출,0,-0.07510886
카드관련대출,0,-0.10628344
카드관련대출,0,-0.06912379
카드관련대출,0,-0.07807238
카드관련대출,0,-0.11677719
카드관련대출,0,-0.114556104
카드관련대출,0,-0.12634717
카드관련대출,0,-0.06897199
카드관련대출,0,-0.09760651
카드관련대출,0,-0.07879515
카드관련대출,0,-0.10476169
카드관련대출,0,-0.09066907
카드관련대출,0,-0.058673292
카드관련대출,0,-0.08258846
카드관련대출,0,-0.12841788
카드관련대출,0,-0.089117564
카드관련대출,0,-0.08561986
